"","ID","CDLCode","CellCount","TotalCellCount","Percent","CDLYear","Buffer","CDLCategory","Class","StationL_1","StationNam","Elevation","Longitude","Latitude"
"18549",45,121,18,35,51,"2017","100m","Developed/Open Space","Developed/Open Space","MTSWT","Sweetgrass I-15 MP 395.3","1057.9608",-111.94071,48.96017
"18550",45,122,5,35,14,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTSWT","Sweetgrass I-15 MP 395.3","1057.9608",-111.94071,48.96017
"18551",45,176,5,35,14,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTSWT","Sweetgrass I-15 MP 395.3","1057.9608",-111.94071,48.96017
"18552",46,111,3,35,9,"2017","100m","Open Water","Open Water","MTYEP","Gary Cooper Bridge I-15 MP 242","1044.5496",-111.85908,47.13948
"18553",46,121,3,35,9,"2017","100m","Developed/Open Space","Developed/Open Space","MTYEP","Gary Cooper Bridge I-15 MP 242","1044.5496",-111.85908,47.13948
"18554",46,122,9,35,26,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","MTYEP","Gary Cooper Bridge I-15 MP 242","1044.5496",-111.85908,47.13948
"18555",46,123,6,35,17,"2017","100m","Developed/Med Intensity","Developed/Med Intensity","MTYEP","Gary Cooper Bridge I-15 MP 242","1044.5496",-111.85908,47.13948
"18556",46,124,3,35,9,"2017","100m","Developed/High Intensity","Developed/High Intensity","MTYEP","Gary Cooper Bridge I-15 MP 242","1044.5496",-111.85908,47.13948
"18557",46,142,3,35,9,"2017","100m","Evergreen Forest","Forest","MTYEP","Gary Cooper Bridge I-15 MP 242","1044.5496",-111.85908,47.13948
"18558",46,152,4,35,11,"2017","100m","Shrubland","Shrubland","MTYEP","Gary Cooper Bridge I-15 MP 242","1044.5496",-111.85908,47.13948
"18559",46,176,2,35,6,"2017","100m","Grassland/Pasture","Grassland/Pasture","MTYEP","Gary Cooper Bridge I-15 MP 242","1044.5496",-111.85908,47.13948
"18560",46,190,2,35,6,"2017","100m","Woody Wetlands","Wetland","MTYEP","Gary Cooper Bridge I-15 MP 242","1044.5496",-111.85908,47.13948
"18561",47,142,34,34,100,"2017","100m","Evergreen Forest","Forest","BADM8","BADGER PASS","2103.12",-113.02317,48.13088
"18562",48,142,37,37,100,"2017","100m","Evergreen Forest","Forest","BISM8","BISSON CREEK","1499.616",-113.99901,47.68389
"18563",49,142,27,37,73,"2017","100m","Evergreen Forest","Forest","COPM8","COPPER BOTTOM","1584.96",-112.595,47.05678
"18564",49,152,10,37,27,"2017","100m","Shrubland","Shrubland","COPM8","COPPER BOTTOM","1584.96",-112.595,47.05678
"18565",50,142,13,36,36,"2017","100m","Evergreen Forest","Forest","CPCM8","COPPER CAMP","2118.36",-112.72955,47.08158
"18566",50,152,18,36,50,"2017","100m","Shrubland","Shrubland","CPCM8","COPPER CAMP","2118.36",-112.72955,47.08158
"18567",50,176,5,36,14,"2017","100m","Grassland/Pasture","Grassland/Pasture","CPCM8","COPPER CAMP","2118.36",-112.72955,47.08158
"18568",51,142,35,35,100,"2017","100m","Evergreen Forest","Forest","DPYM8","DUPUYER CREEK","1752.6",-112.7573,48.06341
"18569",52,142,35,35,100,"2017","100m","Evergreen Forest","Forest","EMCM8","EMERY CREEK","1325.88",-113.94,48.43
"18570",53,142,28,32,88,"2017","100m","Evergreen Forest","Forest","FTMM8","FLATTOP MTN.","1920.24",-113.85713,48.80225
"18571",53,143,2,32,6,"2017","100m","Mixed Forest","Forest","FTMM8","FLATTOP MTN.","1920.24",-113.85713,48.80225
"18572",53,152,2,32,6,"2017","100m","Shrubland","Shrubland","FTMM8","FLATTOP MTN.","1920.24",-113.85713,48.80225
"18573",54,142,33,36,92,"2017","100m","Evergreen Forest","Forest","KRCM8","KRAFT CREEK","1447.8",-113.77515,47.42749
"18574",54,152,3,36,8,"2017","100m","Shrubland","Shrubland","KRCM8","KRAFT CREEK","1447.8",-113.77515,47.42749
"18575",55,21,4,37,11,"2017","100m","Barley","Crop","LDSM8","LINDSAY 1","816.864",-105.18702,47.21415
"18576",55,23,15,37,41,"2017","100m","Spring Wheat","Crop","LDSM8","LINDSAY 1","816.864",-105.18702,47.21415
"18577",55,61,2,37,5,"2017","100m","Fallow/Idle Cropland","Fallow Cropland","LDSM8","LINDSAY 1","816.864",-105.18702,47.21415
"18578",55,176,16,37,43,"2017","100m","Grassland/Pasture","Grassland/Pasture","LDSM8","LINDSAY 1","816.864",-105.18702,47.21415
"18579",56,121,1,35,3,"2017","100m","Developed/Open Space","Developed/Open Space","MANM8","MANY GLACIER","1493.52",-113.6705,48.79698
"18580",56,142,33,35,94,"2017","100m","Evergreen Forest","Forest","MANM8","MANY GLACIER","1493.52",-113.6705,48.79698
"18581",56,152,1,35,3,"2017","100m","Shrubland","Shrubland","MANM8","MANY GLACIER","1493.52",-113.6705,48.79698
"18582",57,142,35,35,100,"2017","100m","Evergreen Forest","Forest","MSPM8","MOSS PEAK","2066.544",-113.9623,47.68493
"18583",58,142,32,32,100,"2017","100m","Evergreen Forest","Forest","MTKM8","MOUNT LOCKHART","1950.72",-112.8238,47.91727
"18584",59,142,36,36,100,"2017","100m","Evergreen Forest","Forest","NFJM8","NORTH FORK JOCKO","1929.384",-113.75617,47.2726
"18585",60,142,36,36,100,"2017","100m","Evergreen Forest","Forest","NOIM8","NOISY BASIN","1840.992",-113.94637,48.15678
"18586",61,142,6,37,16,"2017","100m","Evergreen Forest","Forest","PICM8","PIKE CREEK","1807.464",-113.32868,48.30305
"18587",61,152,23,37,62,"2017","100m","Shrubland","Shrubland","PICM8","PIKE CREEK","1807.464",-113.32868,48.30305
"18588",61,176,8,37,22,"2017","100m","Grassland/Pasture","Grassland/Pasture","PICM8","PIKE CREEK","1807.464",-113.32868,48.30305
"18589",62,141,7,35,20,"2017","100m","Deciduous Forest","Forest","ROCM8","ROCKY BOY","1432.56",-109.64728,48.17478
"18590",62,142,27,35,77,"2017","100m","Evergreen Forest","Forest","ROCM8","ROCKY BOY","1432.56",-109.64728,48.17478
"18591",62,190,1,35,3,"2017","100m","Woody Wetlands","Wetland","ROCM8","ROCKY BOY","1432.56",-109.64728,48.17478
"18592",63,142,33,35,94,"2017","100m","Evergreen Forest","Forest","CHUM8","WALDRON","1706.88",-112.79087,47.91998
"18593",63,152,2,35,6,"2017","100m","Shrubland","Shrubland","CHUM8","WALDRON","1706.88",-112.79087,47.91998
"18594",64,142,36,36,100,"2017","100m","Evergreen Forest","Forest","WODM8","WOOD CREEK","1816.608",-112.81428,47.44847
"18595",65,142,1,35,3,"2017","100m","Evergreen Forest","Forest","ARMM8","ARMELLS CREEK","867.156",-108.868083,47.58875
"18596",65,152,22,35,63,"2017","100m","Shrubland","Shrubland","ARMM8","ARMELLS CREEK","867.156",-108.868083,47.58875
"18597",65,176,12,35,34,"2017","100m","Grassland/Pasture","Grassland/Pasture","ARMM8","ARMELLS CREEK","867.156",-108.868083,47.58875
"18598",66,142,34,35,97,"2017","100m","Evergreen Forest","Forest","BEFM8","BENCHMARK","1630.68",-112.9,47.5
"18599",66,152,1,35,3,"2017","100m","Shrubland","Shrubland","BEFM8","BENCHMARK","1630.68",-112.9,47.5
"18600",67,176,36,36,100,"2017","100m","Grassland/Pasture","Grassland/Pasture","BLUM8","BLUFF CREEK","777.24",-106.948139,48.868333
"18601",68,24,15,32,47,"2017","100m","Winter Wheat","Crop","BRAM8","BRAVO","1229.868",-110.351667,47.285
"18602",68,36,2,32,6,"2017","100m","Alfalfa","Crop","BRAM8","BRAVO","1229.868",-110.351667,47.285
"18603",68,37,3,32,9,"2017","100m","Other Hay/Non Alfalfa","Crop","BRAM8","BRAVO","1229.868",-110.351667,47.285
"18604",68,152,5,32,16,"2017","100m","Shrubland","Shrubland","BRAM8","BRAVO","1229.868",-110.351667,47.285
"18605",68,176,5,32,16,"2017","100m","Grassland/Pasture","Grassland/Pasture","BRAM8","BRAVO","1229.868",-110.351667,47.285
"18606",68,190,2,32,6,"2017","100m","Woody Wetlands","Wetland","BRAM8","BRAVO","1229.868",-110.351667,47.285
"18607",69,142,8,37,22,"2017","100m","Evergreen Forest","Forest","CBUM8","CHAIN BUTTES","892.4544",-108.051028,47.527278
"18608",69,152,18,37,49,"2017","100m","Shrubland","Shrubland","CBUM8","CHAIN BUTTES","892.4544",-108.051028,47.527278
"18609",69,176,11,37,30,"2017","100m","Grassland/Pasture","Grassland/Pasture","CBUM8","CHAIN BUTTES","892.4544",-108.051028,47.527278
"18610",70,142,3,34,9,"2017","100m","Evergreen Forest","Forest","DBCM8","DRY BLOOD CREEK","961.0344",-108.358917,47.244139
"18611",70,152,18,34,53,"2017","100m","Shrubland","Shrubland","DBCM8","DRY BLOOD CREEK","961.0344",-108.358917,47.244139
"18612",70,176,13,34,38,"2017","100m","Grassland/Pasture","Grassland/Pasture","DBCM8","DRY BLOOD CREEK","961.0344",-108.358917,47.244139
"18613",71,152,1,36,3,"2017","100m","Shrubland","Shrubland","FBLM8","FORT BELKNAP","812.292",-108.7189,48.304203
"18614",71,176,35,36,97,"2017","100m","Grassland/Pasture","Grassland/Pasture","FBLM8","FORT BELKNAP","812.292",-108.7189,48.304203
"18615",72,37,2,32,6,"2017","100m","Other Hay/Non Alfalfa","Crop","TMPF1","GLEASON","1584.96",-112.67,47.87
"18616",72,142,3,32,9,"2017","100m","Evergreen Forest","Forest","TMPF1","GLEASON","1584.96",-112.67,47.87
"18617",72,152,8,32,25,"2017","100m","Shrubland","Shrubland","TMPF1","GLEASON","1584.96",-112.67,47.87
"18618",72,176,19,32,59,"2017","100m","Grassland/Pasture","Grassland/Pasture","TMPF1","GLEASON","1584.96",-112.67,47.87
"18619",73,176,34,34,100,"2017","100m","Grassland/Pasture","Grassland/Pasture","GLFM8","GOLF","1313.688",-112.091667,47.241667
"18620",74,152,8,35,23,"2017","100m","Shrubland","Shrubland","KIGM8","KING COULEE","841.248",-107.02175,47.796722
"18621",74,176,27,35,77,"2017","100m","Grassland/Pasture","Grassland/Pasture","KIGM8","KING COULEE","841.248",-107.02175,47.796722
"18622",75,37,1,37,3,"2017","100m","Other Hay/Non Alfalfa","Crop","LBCM8","LITTLE BULLWHACKER CREEK","944.88",-109.008389,47.831444
"18623",75,142,6,37,16,"2017","100m","Evergreen Forest","Forest","LBCM8","LITTLE BULLWHACKER CREEK","944.88",-109.008389,47.831444
"18624",75,152,26,37,70,"2017","100m","Shrubland","Shrubland","LBCM8","LITTLE BULLWHACKER CREEK","944.88",-109.008389,47.831444
"18625",75,176,4,37,11,"2017","100m","Grassland/Pasture","Grassland/Pasture","LBCM8","LITTLE BULLWHACKER CREEK","944.88",-109.008389,47.831444
"18626",76,152,1,35,3,"2017","100m","Shrubland","Shrubland","MCDM8","MANNING CORRAL DOGTOWN","938.784",-108.478083,47.701639
"18627",76,176,34,35,97,"2017","100m","Grassland/Pasture","Grassland/Pasture","MCDM8","MANNING CORRAL DOGTOWN","938.784",-108.478083,47.701639
"18628",77,36,1,35,3,"2017","100m","Alfalfa","Crop","TMPF3","OSCAR","1086.9168",-108.93,47.33
"18629",77,152,4,35,11,"2017","100m","Shrubland","Shrubland","TMPF3","OSCAR","1086.9168",-108.93,47.33
"18630",77,176,30,35,86,"2017","100m","Grassland/Pasture","Grassland/Pasture","TMPF3","OSCAR","1086.9168",-108.93,47.33
"18631",78,131,2,37,5,"2017","100m","Barren","Barren","TMPF4","POINT 6","2414.016",-113.98,47.04
"18632",78,142,25,37,68,"2017","100m","Evergreen Forest","Forest","TMPF4","POINT 6","2414.016",-113.98,47.04
"18633",78,152,6,37,16,"2017","100m","Shrubland","Shrubland","TMPF4","POINT 6","2414.016",-113.98,47.04
"18634",78,176,4,37,11,"2017","100m","Grassland/Pasture","Grassland/Pasture","TMPF4","POINT 6","2414.016",-113.98,47.04
"18635",79,37,1,35,3,"2017","100m","Other Hay/Non Alfalfa","Crop","POPM8","POPLAR","664.7688",-105.07335,48.127083
"18636",79,176,34,35,97,"2017","100m","Grassland/Pasture","Grassland/Pasture","POPM8","POPLAR","664.7688",-105.07335,48.127083
"18637",80,121,11,34,32,"2017","100m","Developed/Open Space","Developed/Open Space","RCBM8","ROCKY BOY","1154.8872",-109.785919,48.255294
"18638",80,122,5,34,15,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","RCBM8","ROCKY BOY","1154.8872",-109.785919,48.255294
"18639",80,123,1,34,3,"2017","100m","Developed/Med Intensity","Developed/Med Intensity","RCBM8","ROCKY BOY","1154.8872",-109.785919,48.255294
"18640",80,142,3,34,9,"2017","100m","Evergreen Forest","Forest","RCBM8","ROCKY BOY","1154.8872",-109.785919,48.255294
"18641",80,152,13,34,38,"2017","100m","Shrubland","Shrubland","RCBM8","ROCKY BOY","1154.8872",-109.785919,48.255294
"18642",80,176,1,34,3,"2017","100m","Grassland/Pasture","Grassland/Pasture","RCBM8","ROCKY BOY","1154.8872",-109.785919,48.255294
"18643",81,61,34,36,94,"2017","100m","Fallow/Idle Cropland","Fallow Cropland","TMPF5","SIERRA","765.048",-111.79,48.04
"18644",81,121,2,36,6,"2017","100m","Developed/Open Space","Developed/Open Space","TMPF5","SIERRA","765.048",-111.79,48.04
"18645",82,36,7,35,20,"2017","100m","Alfalfa","Crop","SSMM8","SOUTH SAWMILL CREEK","1002.792",-107.5285,47.562139
"18646",82,142,2,35,6,"2017","100m","Evergreen Forest","Forest","SSMM8","SOUTH SAWMILL CREEK","1002.792",-107.5285,47.562139
"18647",82,152,14,35,40,"2017","100m","Shrubland","Shrubland","SSMM8","SOUTH SAWMILL CREEK","1002.792",-107.5285,47.562139
"18648",82,176,12,35,34,"2017","100m","Grassland/Pasture","Grassland/Pasture","SSMM8","SOUTH SAWMILL CREEK","1002.792",-107.5285,47.562139
"18649",83,111,2,32,6,"2017","100m","Open Water","Open Water","SPOM8","SPOTTED BEAR RS","1135.38",-113.524722,47.923889
"18650",83,142,21,32,66,"2017","100m","Evergreen Forest","Forest","SPOM8","SPOTTED BEAR RS","1135.38",-113.524722,47.923889
"18651",83,152,8,32,25,"2017","100m","Shrubland","Shrubland","SPOM8","SPOTTED BEAR RS","1135.38",-113.524722,47.923889
"18652",83,176,1,32,3,"2017","100m","Grassland/Pasture","Grassland/Pasture","SPOM8","SPOTTED BEAR RS","1135.38",-113.524722,47.923889
"18653",84,37,1,36,3,"2017","100m","Other Hay/Non Alfalfa","Crop","SRYM8","ST. MARY","1389.888",-113.432267,48.739856
"18654",84,121,4,36,11,"2017","100m","Developed/Open Space","Developed/Open Space","SRYM8","ST. MARY","1389.888",-113.432267,48.739856
"18655",84,122,3,36,8,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","SRYM8","ST. MARY","1389.888",-113.432267,48.739856
"18656",84,141,1,36,3,"2017","100m","Deciduous Forest","Forest","SRYM8","ST. MARY","1389.888",-113.432267,48.739856
"18657",84,142,5,36,14,"2017","100m","Evergreen Forest","Forest","SRYM8","ST. MARY","1389.888",-113.432267,48.739856
"18658",84,152,14,36,39,"2017","100m","Shrubland","Shrubland","SRYM8","ST. MARY","1389.888",-113.432267,48.739856
"18659",84,176,8,36,22,"2017","100m","Grassland/Pasture","Grassland/Pasture","SRYM8","ST. MARY","1389.888",-113.432267,48.739856
"18660",85,21,1,34,3,"2017","100m","Barley","Crop","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"18661",85,24,1,34,3,"2017","100m","Winter Wheat","Crop","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"18662",85,36,2,34,6,"2017","100m","Alfalfa","Crop","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"18663",85,37,6,34,18,"2017","100m","Other Hay/Non Alfalfa","Crop","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"18664",85,121,4,34,12,"2017","100m","Developed/Open Space","Developed/Open Space","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"18665",85,142,1,34,3,"2017","100m","Evergreen Forest","Forest","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"18666",85,152,6,34,18,"2017","100m","Shrubland","Shrubland","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"18667",85,176,5,34,15,"2017","100m","Grassland/Pasture","Grassland/Pasture","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"18668",85,190,8,34,24,"2017","100m","Woody Wetlands","Wetland","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"18669",86,36,1,36,3,"2017","100m","Alfalfa","Crop","ALDM8","ZORTMAN BLM","1213.104",-108.503889,47.911889
"18670",86,121,7,36,19,"2017","100m","Developed/Open Space","Developed/Open Space","ALDM8","ZORTMAN BLM","1213.104",-108.503889,47.911889
"18671",86,122,12,36,33,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","ALDM8","ZORTMAN BLM","1213.104",-108.503889,47.911889
"18672",86,142,1,36,3,"2017","100m","Evergreen Forest","Forest","ALDM8","ZORTMAN BLM","1213.104",-108.503889,47.911889
"18673",86,152,6,36,17,"2017","100m","Shrubland","Shrubland","ALDM8","ZORTMAN BLM","1213.104",-108.503889,47.911889
"18674",86,176,9,36,25,"2017","100m","Grassland/Pasture","Grassland/Pasture","ALDM8","ZORTMAN BLM","1213.104",-108.503889,47.911889
"18675",87,121,6,34,18,"2017","100m","Developed/Open Space","Developed/Open Space","HNYM8","HUNGRY HORSE","951.8904",-114.0575,48.383333
"18676",87,122,1,34,3,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","HNYM8","HUNGRY HORSE","951.8904",-114.0575,48.383333
"18677",87,142,21,34,62,"2017","100m","Evergreen Forest","Forest","HNYM8","HUNGRY HORSE","951.8904",-114.0575,48.383333
"18678",87,152,2,34,6,"2017","100m","Shrubland","Shrubland","HNYM8","HUNGRY HORSE","951.8904",-114.0575,48.383333
"18679",87,190,4,34,12,"2017","100m","Woody Wetlands","Wetland","HNYM8","HUNGRY HORSE","951.8904",-114.0575,48.383333
"18680",88,152,6,32,19,"2017","100m","Shrubland","Shrubland","OSCM8","OSCAR","1086.612",-108.925,47.328333
"18681",88,176,26,32,81,"2017","100m","Grassland/Pasture","Grassland/Pasture","OSCM8","OSCAR","1086.612",-108.925,47.328333
"18682",89,121,1,37,3,"2017","100m","Developed/Open Space","Developed/Open Space","PNTM8","POINT 6","2407.0056",-113.986306,47.041361
"18683",89,122,1,37,3,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","PNTM8","POINT 6","2407.0056",-113.986306,47.041361
"18684",89,123,6,37,16,"2017","100m","Developed/Med Intensity","Developed/Med Intensity","PNTM8","POINT 6","2407.0056",-113.986306,47.041361
"18685",89,124,1,37,3,"2017","100m","Developed/High Intensity","Developed/High Intensity","PNTM8","POINT 6","2407.0056",-113.986306,47.041361
"18686",89,131,9,37,24,"2017","100m","Barren","Barren","PNTM8","POINT 6","2407.0056",-113.986306,47.041361
"18687",89,142,2,37,5,"2017","100m","Evergreen Forest","Forest","PNTM8","POINT 6","2407.0056",-113.986306,47.041361
"18688",89,152,7,37,19,"2017","100m","Shrubland","Shrubland","PNTM8","POINT 6","2407.0056",-113.986306,47.041361
"18689",89,176,10,37,27,"2017","100m","Grassland/Pasture","Grassland/Pasture","PNTM8","POINT 6","2407.0056",-113.986306,47.041361
"18690",90,121,5,36,14,"2017","100m","Developed/Open Space","Developed/Open Space","SRRM8","ALPHA","1217.3712",-110.801667,47.281944
"18691",90,152,15,36,42,"2017","100m","Shrubland","Shrubland","SRRM8","ALPHA","1217.3712",-110.801667,47.281944
"18692",90,176,16,36,44,"2017","100m","Grassland/Pasture","Grassland/Pasture","SRRM8","ALPHA","1217.3712",-110.801667,47.281944
"18693",91,142,27,36,75,"2017","100m","Evergreen Forest","Forest","GPKM8","GATES PARK","1645.92",-112.939444,47.789722
"18694",91,152,9,36,25,"2017","100m","Shrubland","Shrubland","GPKM8","GATES PARK","1645.92",-112.939444,47.789722
"18695",92,36,1,35,3,"2017","100m","Alfalfa","Crop","CONM8","CONDON WORK CENTER","1122.8832",-113.717222,47.536111
"18696",92,121,7,35,20,"2017","100m","Developed/Open Space","Developed/Open Space","CONM8","CONDON WORK CENTER","1122.8832",-113.717222,47.536111
"18697",92,122,2,35,6,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","CONM8","CONDON WORK CENTER","1122.8832",-113.717222,47.536111
"18698",92,142,8,35,23,"2017","100m","Evergreen Forest","Forest","CONM8","CONDON WORK CENTER","1122.8832",-113.717222,47.536111
"18699",92,152,7,35,20,"2017","100m","Shrubland","Shrubland","CONM8","CONDON WORK CENTER","1122.8832",-113.717222,47.536111
"18700",92,176,10,35,29,"2017","100m","Grassland/Pasture","Grassland/Pasture","CONM8","CONDON WORK CENTER","1122.8832",-113.717222,47.536111
"18701",93,142,24,36,67,"2017","100m","Evergreen Forest","Forest","TR276","L & C PORTABLE #1","1402.08",-112.675833,47.421833
"18702",93,152,12,36,33,"2017","100m","Shrubland","Shrubland","TR276","L & C PORTABLE #1","1402.08",-112.675833,47.421833
"18703",94,142,7,36,19,"2017","100m","Evergreen Forest","Forest","TR283","BIG PRAIRIE QD","1400.556",-113.237,47.507083
"18704",94,152,10,36,28,"2017","100m","Shrubland","Shrubland","TR283","BIG PRAIRIE QD","1400.556",-113.237,47.507083
"18705",94,176,19,36,53,"2017","100m","Grassland/Pasture","Grassland/Pasture","TR283","BIG PRAIRIE QD","1400.556",-113.237,47.507083
"18706",95,121,1,35,3,"2017","100m","Developed/Open Space","Developed/Open Space","SEEM8","SEELEY LAKE","1258.824",-113.444389,47.175972
"18707",95,122,3,35,9,"2017","100m","Developed/Low Intensity","Developed/Low Intensity","SEEM8","SEELEY LAKE","1258.824",-113.444389,47.175972
"18708",95,123,1,35,3,"2017","100m","Developed/Med Intensity","Developed/Med Intensity","SEEM8","SEELEY LAKE","1258.824",-113.444389,47.175972
"18709",95,176,30,35,86,"2017","100m","Grassland/Pasture","Grassland/Pasture","SEEM8","SEELEY LAKE","1258.824",-113.444389,47.175972
"18710",96,131,11,35,31,"2017","100m","Barren","Barren","SPBM8","SPOTTED BEAR LOOKOUT","2205.8376",-113.44055,47.903833
"18711",96,142,11,35,31,"2017","100m","Evergreen Forest","Forest","SPBM8","SPOTTED BEAR LOOKOUT","2205.8376",-113.44055,47.903833
"18712",96,152,13,35,37,"2017","100m","Shrubland","Shrubland","SPBM8","SPOTTED BEAR LOOKOUT","2205.8376",-113.44055,47.903833
"18713",97,121,6,35,17,"2017","100m","Developed/Open Space","Developed/Open Space","WGRM8","WEST GLACIER","964.692",-113.996769,48.510611
